date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,2041,0.005389514943655071,5632,-233,0,2020-09-16T04:02:59.200Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,2041,0.004899559039686428,7857,-230,0,2020-09-16T04:02:59.200Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,2041,0.005879470847623714,7012,-232,0,2020-09-16T04:02:59.200Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,2041,0.006369426751592357,7012,-232,0,2020-09-16T04:02:59.200Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,2041,0.007839294463498285,5177,-231,0,2020-09-16T04:02:59.200Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,2041,0.009799118079372856,4861,-231,0,2020-09-16T04:02:59.200Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,2041,0.01273885350318471,7330,-229,0,2020-09-16T04:02:59.200Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,2041,0.01910828025477707,6205,-238,0,2020-09-16T04:02:59.200Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,2041,0.02890739833414993,6021,-225,0,2020-09-16T04:02:59.200Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,2041,0.03968642822146007,5981,-228,0,2020-09-16T04:02:59.200Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,2041,0.05046545810877021,5983,-226,0,2020-09-16T04:02:59.200Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,2041,0.06026457618814306,4121,-213,0,2020-09-16T04:02:59.200Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,2041,0.07937285644292014,3692,-223,0,2020-09-16T04:02:59.200Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,2041,0.09897109260166585,5489,-223,0,2020-09-16T04:02:59.200Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,2041,0.1082802547770701,4759,-165,0,2020-09-16T04:02:59.200Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,2041,0.1254287114159726,4338,-116,0,2020-09-16T04:02:59.200Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,2041,0.1499265066144047,3920,-16,0,2020-09-16T04:02:59.200Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,2041,0.1445369916707496,4053,115,0,2020-09-16T04:02:59.200Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,2041,0.1415972562469378,3207,290,0,2020-09-16T04:02:59.200Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,2041,0.1357177853993141,2905,473,0,2020-09-16T04:02:59.200Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,2041,0.1587457128858403,4523,688,0,2020-09-16T04:02:59.200Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,2041,0.1724644781969623,4053,1009,0,2020-09-16T04:02:59.200Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,2041,0.1935325820676139,3963,1400,0,2020-09-16T04:02:59.200Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,2041,0.2023517883390495,3666,1758,0,2020-09-16T04:02:59.200Z
