date,dailyDoublingRate,numberOfDoublingDays,lastUpdate
2020-09-05T00:00:00.000Z,4.0211427806770885,17.58186341982936,2020-09-16T04:02:59.200Z
2020-09-06T00:00:00.000Z,6.920949379301478,10.3579121844679,2020-09-16T04:02:59.200Z
2020-09-07T00:00:00.000Z,7.212897792215611,9.952380493315477,2020-09-16T04:02:59.200Z
2020-09-08T00:00:00.000Z,7.20457861070587,9.963481517412195,2020-09-16T04:02:59.200Z
2020-09-09T00:00:00.000Z,4.181932377263675,16.91901326840297,2020-09-16T04:02:59.200Z
2020-09-10T00:00:00.000Z,7.490580256217028,9.595986203102665,2020-09-16T04:02:59.200Z
2020-09-11T00:00:00.000Z,6.309590577678081,11.32865225661178,2020-09-16T04:02:59.200Z
2020-09-12T00:00:00.000Z,5.244878220346427,13.55931730336838,2020-09-16T04:02:59.200Z
2020-09-13T00:00:00.000Z,4.0895609674589615,17.29344165639231,2020-09-16T04:02:59.200Z
2020-09-14T00:00:00.000Z,5.658560077052743,12.59292730669785,2020-09-16T04:02:59.200Z
2020-09-15T00:00:00.000Z,7.5508963840777765,9.522036704841604,2020-09-16T04:02:59.200Z
