name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,92.2151870727539,14,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
יוספטל,,56.92307662963867,1,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
שמיר,,57.12682342529297,4,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
וולפסון,,58.85797882080078,10,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
זיו צפת,,73.19884490966797,8,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
הלל יפה,,73.39805603027344,5,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
נהריה,,69.57122802734375,13,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
ברזילי,,67.5,8,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
פוריה,,54.64788818359375,10,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
סוראסקי,,92.57044982910156,14,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
בני ציון,,74.82678985595703,22,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
רבין ק. בילינסון,,87.06586456298828,12,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
סורוקה,,70.11294555664062,1,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
מאיר,,76.86375427246094,18,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
קפלן,,89.71118927001953,4,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
"רמב""ם",,85.25772857666016,13,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
הכרמל,,69.93865203857422,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
השרון ק. גולדה,,48.96265411376953,8,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
הדסה עין כרם,,100.8097152709961,30,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
הסקוטי,,99.24812316894531,4,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
המשפחה הקדושה,,,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
סנט ג'וזף,,,1,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
שערי צדק,,94.34889221191406,17,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
אל מקאסד,,,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
לניאדו,,84.6796646118164,4,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
אוגוסטה ויקטוריה,,,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
מעייני הישועה,,85.30351257324219,7,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
אסותא אשדוד,,,5,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
שניידר,,,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
סנט וינסנט,,55.97014999389648,5,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
המרכזי בעמק,,72.93103790283203,26,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
