section,male,female,lastUpdate,date
0,0,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
10,2,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
20,0,1,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
30,0,0,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
40,8,3,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
50,18,7,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
60,33,9,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
70,30,18,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
80,4,7,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
90,2,2,2020-11-08T08:40:18.263Z,2020-11-08T08:40:18.263Z
