section,male,female,lastUpdate,date
0,2,4,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
10,4,1,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
20,18,13,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
30,29,20,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
40,58,55,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
50,226,109,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
60,611,280,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
70,995,556,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
80,1116,972,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
90,526,704,2021-04-12T06:26:38.847Z,2021-04-12T06:26:38.847Z
