section,male,female,lastUpdate,date
0,0,,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
10,2,0.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
20,0,0.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
30,0,0.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
40,4,3.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
50,19,6.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
60,29,9.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
70,24,16.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
80,14,10.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
90,4,1.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
