name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,98.48101043701172,47,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
יוספטל,,63.07692337036133,5,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
שמיר,,64.87093353271484,39,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
וולפסון,,68.9604721069336,16,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
זיו צפת,,69.74063110351562,61,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
הלל יפה,,90.87378692626953,16,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
נהריה,,78.42323303222656,50,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
ברזילי,,75.66666412353516,29,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
פוריה,,62.53520965576172,22,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
סוראסקי,,103.415885925293,58,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
בני ציון,,86.6050796508789,35,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
רבין ק. בילינסון,,96.52694702148438,68,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
סורוקה,,72.28497314453125,72,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
מאיר,,83.16195678710938,37,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
קפלן,,85.74007415771484,11,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
"רמב""ם",,97.42268371582031,97,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
הכרמל,,81.5950927734375,35,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
השרון ק. גולדה,,59.75103759765625,18,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
הדסה עין כרם,,111.5079345703125,138,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
הסקוטי,,108.2706756591797,14,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
המשפחה הקדושה,,,0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
סנט ג'וזף,,,13,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
שערי צדק,,,87,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
אל מקאסד,,,0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
לניאדו,,74.93035888671875,13,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
אוגוסטה ויקטוריה,,,15,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
מעייני הישועה,,92.97124481201172,8,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
אסותא אשדוד,,,13,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
שניידר,,,0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
סנט וינסנט,,49.25373077392578,10,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
המרכזי בעמק,,72.4137954711914,113,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
