section,male,female,lastUpdate,date
0,0,,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
10,3,0.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
20,2,2.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
30,3,1.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
40,14,9.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
50,38,20.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
60,73,29.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
70,62,32.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
80,42,36.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
90,7,9.0,2020-12-16T07:26:35.617Z,2020-12-16T07:26:35.617Z
