name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,2,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
שערי צדק,,94.96314239501953,23,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
אסותא אשדוד,,,5,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
בני ציון,,75.0577392578125,19,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
ברזילי,,68.0,9,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
הדסה עין כרם,,102.6990585327148,25,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
הכרמל,,71.3701400756836,3,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
הלל יפה,,86.60194396972656,10,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
המרכזי בעמק,,79.31034851074219,39,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
המשפחה הקדושה,,,0,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
הסקוטי,,106.7669143676758,5,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
השרון ק. גולדה,,53.11203384399414,4,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
וולפסון,,59.15080642700195,8,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
זיו צפת,,72.04611206054688,7,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
יוספטל,,35.38461685180664,0,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
אל מקאסד,,,0,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
מאיר,,82.13367462158203,25,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
מעייני הישועה,,89.13738250732422,3,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
נהריה,,75.79529571533203,7,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
סוראסקי,,96.66950988769531,15,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
סורוקה,,66.20330047607422,0,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
סנט ג'וזף,,,7,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
סנט וינסנט,,58.20895385742188,2,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
פוריה,,62.25352096557617,11,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
קפלן,,101.4440460205078,4,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
רבין ק. בילינסון,,86.70658874511719,18,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
"רמב""ם",,86.08247375488281,13,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
שיבא,,88.67088317871094,18,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
שמיר (אסף הרופא),,58.36139297485352,7,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
שניידר,,,0,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
לניאדו,,90.80780029296875,4,2020-11-01T20:49:06.480Z,2020-11-01T20:49:06.480Z
