section,male,female,lastUpdate,date
0,23033,21948,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
10,47661,37097,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
20,41643,40050,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
30,28970,29752,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
40,25411,27701,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
50,19866,20886,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
60,14513,13194,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
70,7365,6817,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
80,2979,3818,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
90,765,1698,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
