section,male,female,lastUpdate,date
0,0,0,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
10,1,0,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
20,0,0,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
30,1,0,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
40,7,5,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
50,23,0,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
60,36,10,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
70,36,23,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
80,13,8,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
90,1,1,2020-12-31T08:25:58.400Z,2020-12-31T08:25:58.400Z
