section,male,female,lastUpdate,date
0,0,3,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
10,0,1,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
20,7,2,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
30,7,15,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
40,33,17,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
50,51,28,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
60,42,42,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
70,39,31,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
80,24,22,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
90,3,8,2021-04-01T05:29:11.760Z,2021-04-01T05:29:11.760Z
