section,male,female,lastUpdate,date
0,8448,8151,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
10,19551,13505,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
20,16537,15774,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
30,10902,11126,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
40,9576,10445,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
50,7510,7957,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
60,5229,4893,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
70,2584,2415,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
80,1088,1469,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
90,263,644,2020-09-14T19:31:17.433Z,2020-09-14T19:31:17.433Z
