section,male,female,lastUpdate,date
0,0,2,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
10,0,0,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
20,5,2,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
30,10,5,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
40,21,13,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
50,39,11,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
60,66,31,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
70,40,29,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
80,21,14,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
90,4,4,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
