section,male,female,lastUpdate,date
0,2,2,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
10,3,2,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
20,7,9,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
30,14,11,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
40,34,29,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
50,167,78,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
60,465,201,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
70,802,400,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
80,895,755,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
90,418,568,2021-02-02T08:12:47.970Z,2021-02-02T08:12:47.970Z
