name,amount,lastUpdate,date
hard,299,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
moderate,93,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
critical,141,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
name,amount,lastUpdate,date
hard,299,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
moderate,93,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
critical,141,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
