section,male,female,lastUpdate,date
0,17717,16925,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
10,39644,28586,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
20,33985,31064,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
30,22753,22573,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
40,19920,21112,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
50,15477,16056,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
60,11285,10036,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
70,5558,5095,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
80,2379,3000,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
90,569,1308,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
