section,male,female,lastUpdate,date
0,,1,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
10,1.0,2,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
20,1.0,5,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
30,11.0,6,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
40,20.0,11,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
50,94.0,52,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
60,249.0,104,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
70,466.0,228,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
80,527.0,431,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
90,232.0,358,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
