section,male,female,lastUpdate,date
0,0,0,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
10,1,0,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
20,0,0,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
30,0,1,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
40,6,1,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
50,14,5,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
60,22,7,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
70,26,18,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
80,5,10,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
90,2,2,2020-11-22T15:52:18.870Z,2020-11-22T15:52:18.870Z
