section,male,female,lastUpdate,date
0,17162,16418,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
10,38896,27778,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
20,33064,29938,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
30,22003,21664,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
40,19201,20252,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
50,14910,15410,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
60,10862,9583,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
70,5314,4853,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
80,2310,2877,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
90,549,1252,2020-11-06T03:57:49.330Z,2020-11-06T03:57:49.330Z
