section,male,female,lastUpdate,date
0,2,2,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
10,3,1,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
20,15,12,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
30,23,16,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
40,48,39,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
50,203,91,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
60,550,244,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
70,936,493,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
80,1028,891,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
90,481,652,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
