name,amount,lastUpdate,date
hard,872,2021-01-07T18:11:14.923Z,2021-01-07T18:11:14.923Z
moderate,267,2021-01-07T18:11:14.923Z,2021-01-07T18:11:14.923Z
critical,277,2021-01-07T18:11:14.923Z,2021-01-07T18:11:14.923Z
name,amount,lastUpdate,date
hard,872,2021-01-07T18:11:14.923Z,2021-01-07T18:11:14.923Z
moderate,267,2021-01-07T18:11:14.923Z,2021-01-07T18:11:14.923Z
critical,277,2021-01-07T18:11:14.923Z,2021-01-07T18:11:14.923Z
