section,male,female,lastUpdate,date
0,16052,15383,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
10,37156,26221,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
20,31051,27985,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
30,20721,20254,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
40,18090,18965,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
50,13997,14316,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
60,10123,8900,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
70,4931,4465,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
80,2111,2614,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
90,491,1135,2020-10-14T15:31:32.417Z,2020-10-14T15:31:32.417Z
