name,amount,lastUpdate,date
hard,285,2020-11-25T07:53:00.407Z,2020-11-25T07:53:00.407Z
moderate,78,2020-11-25T07:53:00.407Z,2020-11-25T07:53:00.407Z
critical,124,2020-11-25T07:53:00.407Z,2020-11-25T07:53:00.407Z
name,amount,lastUpdate,date
hard,285,2020-11-25T07:53:00.407Z,2020-11-25T07:53:00.407Z
moderate,78,2020-11-25T07:53:00.407Z,2020-11-25T07:53:00.407Z
critical,124,2020-11-25T07:53:00.407Z,2020-11-25T07:53:00.407Z
