Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
218,540,568,193,1310,2020-10-11T07:21:23.963Z,2020-10-11T07:21:23.963Z
