name,amount,lastUpdate,date
hard,26,2021-06-25T05:26:25.430Z,2021-06-25T05:26:25.430Z
moderate,14,2021-06-25T05:26:25.430Z,2021-06-25T05:26:25.430Z
critical,17,2021-06-25T05:26:25.430Z,2021-06-25T05:26:25.430Z
breath,16,2021-06-25T05:26:25.430Z,2021-06-25T05:26:25.430Z
