name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,0,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
אלישע,,,0,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
אסותא אשדוד,,,35,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
בני ציון,,81.75519561767578,58,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
ברזילי,,74.0,55,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
האיטלקי,,,0,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
הדסה הר הצופים,,86.45833587646484,38,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
הדסה עין כרם,,108.2321166992188,98,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
הכרמל,,69.32515716552734,51,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
הלל יפה,,75.92233276367188,104,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
המרכזי בעמק,,78.62068939208984,154,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
המשפחה הקדושה,,,0,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
הסקוטי,,104.9645385742188,18,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
השרון ק. גולדה,,54.35684585571289,21,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
וולפסון,,66.47145080566406,29,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
זיו צפת,,82.42074584960938,40,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
יוספטל,,60.0,6,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
אל מקאסד,,,0,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
מאיר,,70.30848693847656,59,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
מעייני הישועה,,92.33226776123047,35,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
נהריה,,71.64591979980469,78,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
סוראסקי,,100.5977783203125,103,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
סורוקה,,78.19287872314453,59,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
סנט ג'וזף,,,0,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
סנט וינסנט,,62.68656539916992,13,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
פוריה,,65.35211181640625,34,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
קפלן,,93.32129669189453,67,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
רבין ק. בילינסון,,93.41316986083984,102,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
"רמב""ם",,84.94845581054688,138,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
שיבא,,87.97468566894531,82,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
שמיר (אסף הרופא),,66.32996368408203,79,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
שניידר,,,0,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
שערי צדק,,93.12039184570312,102,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
לניאדו,,86.62952423095703,45,2020-09-22T07:23:11.323Z,2020-09-22T07:23:11.323Z
