amount,lastUpdate
0,2020-12-27T18:46:41.847Z
0,2020-12-27T18:46:41.847Z
0,2020-12-27T18:46:41.847Z
1,2020-12-27T18:46:41.847Z
2,2020-12-27T18:46:41.847Z
3,2020-12-27T18:46:41.847Z
5,2020-12-27T18:46:41.847Z
5,2020-12-27T18:46:41.847Z
6,2020-12-27T18:46:41.847Z
7,2020-12-27T18:46:41.847Z
7,2020-12-27T18:46:41.847Z
7,2020-12-27T18:46:41.847Z
6,2020-12-27T18:46:41.847Z
9,2020-12-27T18:46:41.847Z
11,2020-12-27T18:46:41.847Z
12,2020-12-27T18:46:41.847Z
16,2020-12-27T18:46:41.847Z
21,2020-12-27T18:46:41.847Z
23,2020-12-27T18:46:41.847Z
27,2020-12-27T18:46:41.847Z
38,2020-12-27T18:46:41.847Z
44,2020-12-27T18:46:41.847Z
48,2020-12-27T18:46:41.847Z
52,2020-12-27T18:46:41.847Z
56,2020-12-27T18:46:41.847Z
66,2020-12-27T18:46:41.847Z
70,2020-12-27T18:46:41.847Z
80,2020-12-27T18:46:41.847Z
89,2020-12-27T18:46:41.847Z
99,2020-12-27T18:46:41.847Z
111,2020-12-27T18:46:41.847Z
113,2020-12-27T18:46:41.847Z
131,2020-12-27T18:46:41.847Z
140,2020-12-27T18:46:41.847Z
135,2020-12-27T18:46:41.847Z
147,2020-12-27T18:46:41.847Z
160,2020-12-27T18:46:41.847Z
166,2020-12-27T18:46:41.847Z
166,2020-12-27T18:46:41.847Z
170,2020-12-27T18:46:41.847Z
182,2020-12-27T18:46:41.847Z
177,2020-12-27T18:46:41.847Z
192,2020-12-27T18:46:41.847Z
178,2020-12-27T18:46:41.847Z
179,2020-12-27T18:46:41.847Z
181,2020-12-27T18:46:41.847Z
165,2020-12-27T18:46:41.847Z
174,2020-12-27T18:46:41.847Z
157,2020-12-27T18:46:41.847Z
154,2020-12-27T18:46:41.847Z
145,2020-12-27T18:46:41.847Z
149,2020-12-27T18:46:41.847Z
146,2020-12-27T18:46:41.847Z
144,2020-12-27T18:46:41.847Z
136,2020-12-27T18:46:41.847Z
142,2020-12-27T18:46:41.847Z
132,2020-12-27T18:46:41.847Z
127,2020-12-27T18:46:41.847Z
122,2020-12-27T18:46:41.847Z
112,2020-12-27T18:46:41.847Z
109,2020-12-27T18:46:41.847Z
111,2020-12-27T18:46:41.847Z
101,2020-12-27T18:46:41.847Z
97,2020-12-27T18:46:41.847Z
91,2020-12-27T18:46:41.847Z
88,2020-12-27T18:46:41.847Z
84,2020-12-27T18:46:41.847Z
78,2020-12-27T18:46:41.847Z
78,2020-12-27T18:46:41.847Z
74,2020-12-27T18:46:41.847Z
69,2020-12-27T18:46:41.847Z
65,2020-12-27T18:46:41.847Z
61,2020-12-27T18:46:41.847Z
61,2020-12-27T18:46:41.847Z
61,2020-12-27T18:46:41.847Z
60,2020-12-27T18:46:41.847Z
55,2020-12-27T18:46:41.847Z
52,2020-12-27T18:46:41.847Z
51,2020-12-27T18:46:41.847Z
46,2020-12-27T18:46:41.847Z
47,2020-12-27T18:46:41.847Z
46,2020-12-27T18:46:41.847Z
46,2020-12-27T18:46:41.847Z
43,2020-12-27T18:46:41.847Z
41,2020-12-27T18:46:41.847Z
36,2020-12-27T18:46:41.847Z
40,2020-12-27T18:46:41.847Z
36,2020-12-27T18:46:41.847Z
39,2020-12-27T18:46:41.847Z
35,2020-12-27T18:46:41.847Z
35,2020-12-27T18:46:41.847Z
32,2020-12-27T18:46:41.847Z
29,2020-12-27T18:46:41.847Z
28,2020-12-27T18:46:41.847Z
30,2020-12-27T18:46:41.847Z
29,2020-12-27T18:46:41.847Z
29,2020-12-27T18:46:41.847Z
29,2020-12-27T18:46:41.847Z
