section,male,female,lastUpdate,date
0,32741,31102,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
10,61615,51397,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
20,52266,51678,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
30,37331,39079,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
40,32484,35697,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
50,25068,26639,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
60,18217,17084,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
70,9090,8602,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
80,3905,5123,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
90,1017,2209,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
