city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,89022,15408,11205,81518,165,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בני ברק,35703,4742,3376,20498,236,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מודיעין עילית,17398,3153,2267,14089,410,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בית שמש,13402,2353,1789,12028,186,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
פתח תקווה,13320,2334,1498,26217,95,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
תל אביב - יפו,16765,2145,1236,36401,47,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חיפה,11518,1893,1158,23216,69,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אשדוד,17779,1835,1345,19585,81,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ביתר עילית,9726,1614,1287,5199,262,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אלעד,8407,1408,1004,5015,296,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נתניה,10405,1374,850,16218,63,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ראשון לציון,8700,1229,846,19684,51,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חולון,8987,1165,715,14274,62,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
באר שבע,9068,1158,724,16210,59,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נצרת,6271,1063,613,4661,135,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רחובות,6970,891,638,11800,64,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אשקלון,6481,873,544,11162,62,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רמלה,5298,828,548,6539,109,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רמת גן,4955,773,429,14113,53,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בת ים,5694,745,430,9501,57,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
לוד,4939,739,528,6090,97,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית גת,3947,729,500,5728,127,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ראש העין,3316,560,359,7441,94,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
צפת,2377,541,342,2957,150,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מודיעין-מכבים-רעות,3313,511,344,9655,58,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית אתא,2653,475,289,5652,82,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נתיבות,3820,460,331,2928,120,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חדרה,4214,459,306,6578,48,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טמרה,3100,454,295,2052,132,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
יבנה,2676,429,302,4804,92,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר סבא,2795,423,277,9432,43,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
סח'נין,3465,414,280,2541,126,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רעננה,2745,402,230,7795,53,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מעלה אדומים,2330,402,306,4741,107,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שפרעם,3093,398,234,2492,96,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עכו,2590,390,273,3851,76,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טבריה,2928,375,219,3268,83,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גבעת זאב,2417,360,269,2186,189,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עפולה,2437,358,216,4809,67,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אום אל-פחם,4353,353,191,2119,63,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
הרצליה,2782,347,207,7673,37,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רכסים,2138,344,241,1526,278,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נוף הגליל,1855,331,189,3358,75,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כוכב יעקב,1214,320,264,1292,358,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נהריה,2214,317,186,4901,53,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית מוצקין,1530,307,164,4375,70,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית ים,1501,297,198,4069,76,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית מלאכי,2165,284,231,2360,116,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אור יהודה,2582,277,191,2874,80,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אופקים,2224,265,215,3122,83,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר כנא,1782,262,168,1168,115,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
הוד השרון,1727,261,177,6093,44,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מבשרת ציון,1291,258,140,3435,111,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
דאלית אל-כרמל,1650,249,175,1190,145,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כרמיאל,1725,247,149,3710,53,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אבו גוש,757,239,153,1102,300,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית אונו,1103,221,145,3828,59,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית יערים,1008,214,188,1421,341,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ערד,1827,211,110,2016,78,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עין מאהל,1183,205,134,792,151,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
יפיע,1504,203,115,902,105,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טייבה,3039,202,141,1680,46,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית ביאליק,1529,200,119,3537,51,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שדרות,1544,198,124,2345,73,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נס ציונה,1499,197,119,4150,43,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
יהוד,1279,195,151,2697,67,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רמת השרון,1332,190,131,4248,42,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
דייר חנא,939,189,142,1048,177,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
פרדס חנה-כרכור,1438,188,120,3778,45,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מגאר,1326,188,92,1311,83,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גבעת שמואל,1161,184,125,3248,73,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גבעתיים,1363,183,124,4388,33,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מגדל העמק,1345,182,126,2201,70,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אור עקיבא,1042,179,128,1760,92,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
באר יעקב,1378,174,130,2581,67,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חצור הגלילית,868,170,97,999,173,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ירוחם,619,166,124,1469,159,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רהט,2675,164,98,1556,25,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
דימונה,1368,163,99,2938,46,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ירכא,1544,161,122,783,103,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עראבה,1507,161,103,1306,61,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טורעאן,976,161,118,786,110,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גן יבנה,1087,156,98,2186,69,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טירת כרמל,811,153,85,2073,66,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מעלה עירון,1380,153,99,607,101,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עספיא,1020,148,111,879,121,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר קאסם,2469,146,85,787,61,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בית ג'ן,1214,145,104,926,122,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טירה,2098,145,82,1154,55,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גני תקווה,809,145,73,2591,73,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כאבול,1022,145,96,764,118,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ג'דיידה-מכר,1378,145,99,1049,70,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נחף,946,143,103,547,107,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בית שאן,1097,140,94,2045,73,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אעבלין,961,139,96,811,105,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מעלות-תרשיחא,941,138,86,2309,61,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ריינה,1106,135,94,683,81,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מג'דל שמס,1570,134,96,577,119,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
באקה אל-גרביה,1975,129,66,812,44,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
פקיעין (בוקייעה),653,127,87,742,215,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אפרת,675,126,96,2029,110,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
זכרון יעקב,788,125,85,1690,56,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר מנדא,1357,125,85,452,61,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית שמונה,996,124,78,1381,56,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נשר,695,123,73,1941,55,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ראמה,628,121,83,650,145,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
יקנעם עילית,680,121,76,2092,52,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ערערה,1438,120,66,802,60,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מג'ד אל-כרום,1763,117,61,532,76,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אבו סנאן,914,114,76,795,86,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר יאסיף,668,112,61,791,105,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גדרה,1074,111,75,2782,45,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שוהם,748,109,77,2401,54,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
יאנוח-ג'ת,660,108,82,644,164,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
פוריידיס,989,108,66,696,81,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אריאל,603,107,70,1813,58,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חריש,705,107,85,1432,74,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
דבוריה,862,101,71,713,96,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אזור,700,98,64,1336,82,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אילת,1279,98,55,2937,17,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ג'ת,914,97,73,643,79,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קדימה-צורן,530,90,63,1318,43,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אכסאל,1094,88,66,692,59,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קלנסווה,2154,88,44,813,38,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
צור הדסה,413,87,61,1245,93,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ג'סר א-זרקא,740,85,51,991,57,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בית אל,286,85,76,1226,149,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר יונה,824,81,45,1699,35,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ג'ש (גוש חלב),218,80,27,360,255,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית טבעון,421,77,59,1884,48,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית ארבע,400,77,62,1086,105,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
דייר אל-אסד,1142,77,39,377,61,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
"כפר חב""ד",768,75,67,573,109,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אלקנה,204,74,60,1182,198,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ביר אל-מכסור,315,74,51,378,74,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חורפיש,629,72,50,594,113,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שעב,546,71,52,432,97,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כעביה-טבאש-חג'אג'רה,309,71,40,277,121,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טלמון,225,70,56,1189,145,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
יד בנימין,356,70,54,822,163,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרית עקרון,428,66,55,1101,62,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בועיינה-נוג'ידאת,560,64,44,403,63,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עיילבון,389,64,35,677,112,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גבע בנימין,355,63,53,597,116,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בסמת טבעון,251,63,41,354,80,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שבלי - אום אל-גנם,370,61,49,378,95,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ג'לג'וליה,694,61,35,358,60,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
תפרח,443,60,41,292,276,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ג'ולס,543,58,42,342,93,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בית דגן,300,57,41,564,87,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
זרזיר,299,56,30,289,65,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
משהד,465,56,23,269,64,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אבן יהודה,402,55,36,1416,41,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כאוכב אבו אל-היג'א,348,54,31,284,139,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר קרע,1292,53,38,694,28,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מיתר,288,52,36,1488,52,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
"בסמ""ה",618,51,37,355,48,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בענה,742,50,28,287,59,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מזכרת בתיה,467,50,36,1191,33,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כוכב השחר,140,49,31,830,198,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
תל מונד,339,49,33,981,38,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שילה,168,48,37,689,110,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
סאג'ור,345,48,32,278,117,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מבוא חורון,204,47,37,646,185,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נווה דניאל,199,46,37,746,188,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מעיליא,206,44,23,384,138,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עמנואל,325,44,38,159,105,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קרני שומרון,340,43,29,750,51,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עלי,166,42,35,808,102,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ערערה-בנגב,609,42,17,256,23,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אלון שבות,170,42,37,855,130,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חשמונאים,322,40,26,680,133,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עין קנייא,244,39,30,114,165,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
פסוטה,229,38,25,356,113,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
"בני עי""ש",235,38,29,592,56,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
רמת ישי,186,37,26,975,51,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עין נקובא,315,37,30,168,106,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
חורה,557,36, 11-14 ,231,20,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כסיפה,494,36,22,205,20,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עתלית,199,35,16,817,42,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ברכה,150,34,25,593,126,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אלפי מנשה,210,33,28,690,42,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בנימינה-גבעת עדה,330,33,22,1122,23,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קדומים,228,33,18,539,72,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שלומי,298,32, 11-14 ,613,48,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בת חפר,185,31,19,359,61,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מצפה יריחו,142,31,24,368,128,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
תקוע,136,29,23,679,70,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר תבור,155,29,18,469,66,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
סלמה,285,28,19,187,80,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נוף איילון,139,28, 11-14 ,321,122,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קיסריה,164,28,20,577,51,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עץ אפרים,139,27,19,435,112,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גן נר,96,27,20,275,102,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר אדומים,184,27,19,422,63,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עוזייר,136,26, 11-14 ,90,79,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שערי תקווה,218,26, 11-14 ,459,46,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
קצרין,146,26, 11-14 ,466,35,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בית אריה,165,26,19,390,51,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אבטין,140,26,17,125,92,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
הר אדר,145,26, 11-14 ,395,64,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
גני מודיעין,195,25,18,157,77,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר ורדים,159,24, 11-14 ,629,44,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר מצר,199,23,20,93,83,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
להבים,207,23,16,709,37,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
טובא-זנגריה,185,23, 11-14 ,142,34,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שייח' דנון,150,23,18,187,79,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מוקייבלה,273,23,18,159,55,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עומר,247,22,  6-10  ,482,28,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
צור יצחק,159,22,16,783,35,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עפרה,137,22,15,619,72,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
עלי זהב,156,21, 11-14 ,595,57,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
לקיה,455,20,  1-5  ,222,13,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
זמר,413,20, 11-14 ,212,28,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
ניצן,150,20,16,286,86,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אליכין,136,19, 11-14 ,328,55,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
יבנאל,221,19,  6-10  ,192,46,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
תל שבע,247,19,  6-10  ,286,9,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
הושעיה,111,19, 11-14 ,247,93,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
שמשית,82,18,  6-10  ,344,78,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כסרא-סמיע,553,18, 11-14 ,261,21,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
נוקדים,92,18, 11-14 ,350,86,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כפר ברא,305,18,15,125,47,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מסעדה,382,18, 11-14 ,120,44,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
סולם,178,18,  1-5  ,142,61,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
סביון,166,18, 11-14 ,354,42,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
אלעזר,111,17, 11-14 ,552,69,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
בוקעאתא,886,17, 11-14 ,81,26,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
כוכב יאיר,190,17, 11-14 ,540,19,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
מרכז שפירא,153,16,  6-10  ,282,77,2021-01-17T19:30:01.320Z,2021-01-17T19:30:01.320Z
