section,male,female,lastUpdate,date
0,1,0,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
10,1,1,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
20,6,1,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
30,6,8,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
40,24,18,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
50,70,32,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
60,135,69,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
70,143,94,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
80,91,70,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
90,33,25,2021-01-05T19:37:27.543Z,2021-01-05T19:37:27.543Z
