section,male,female,lastUpdate,date
0,1,3,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
10,0,0,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
20,2,1,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
30,5,7,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
40,20,6,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
50,39,17,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
60,20,26,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
70,23,20,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
80,22,11,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
90,2,3,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
