name,amount,lastUpdate,date
hard,231,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
moderate,49,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
critical,136,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
breath,126,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
name,amount,lastUpdate,date
hard,231,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
moderate,49,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
critical,136,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
breath,126,2021-04-13T14:33:32.113Z,2021-04-13T14:33:32.113Z
