age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,333511,294760,1538337,21.7,19.2,2021-04-13T14:33:32.113Z
20-29,973868,875132,1300361,74.9,67.3,2021-04-13T14:33:32.113Z
30-39,948255,872114,1197026,79.2,72.9,2021-04-13T14:33:32.113Z
40-49,917588,856724,1098556,83.5,78.0,2021-04-13T14:33:32.113Z
50-59,749692,703929,849966,88.2,82.8,2021-04-13T14:33:32.113Z
60-69,663228,632218,741639,89.4,85.2,2021-04-13T14:33:32.113Z
70-79,480467,463816,490784,97.9,94.5,2021-04-13T14:33:32.113Z
80-89,215040,206774,225538,95.3,91.7,2021-04-13T14:33:32.113Z
90+,50749,47823,51496,98.5,92.9,2021-04-13T14:33:32.113Z
