name,amount,lastUpdate,date
hard,60,2021-05-18T14:08:04.247Z,2021-05-18T14:08:04.247Z
moderate,30,2021-05-18T14:08:04.247Z,2021-05-18T14:08:04.247Z
critical,41,2021-05-18T14:08:04.247Z,2021-05-18T14:08:04.247Z
breath,40,2021-05-18T14:08:04.247Z,2021-05-18T14:08:04.247Z
