section,male,female,lastUpdate,date
0,0,,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
10,2,0.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
20,0,0.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
30,0,1.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
40,6,2.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
50,10,5.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
60,20,7.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
70,23,14.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
80,4,11.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
90,1,1.0,2020-11-28T13:32:13.783Z,2020-11-28T13:32:13.783Z
