name,amount,lastUpdate,date
hard,422,2020-09-02T16:16:58.493Z,2020-09-02T16:16:58.493Z
moderate,159,2020-09-02T16:16:58.493Z,2020-09-02T16:16:58.493Z
name,amount,lastUpdate,date
hard,422,2020-09-02T16:16:58.493Z,2020-09-02T16:16:58.493Z
moderate,159,2020-09-02T16:16:58.493Z,2020-09-02T16:16:58.493Z
