date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1383,0.007953723788864787,5632,-219,0,2020-09-02T16:16:58.493Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1383,0.007230657989877079,7857,-216,0,2020-09-02T16:16:58.493Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1383,0.008676789587852495,7012,-218,0,2020-09-02T16:16:58.493Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1383,0.009399855386840203,7012,-218,0,2020-09-02T16:16:58.493Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1383,0.01156905278380333,5177,-217,0,2020-09-02T16:16:58.493Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1383,0.01446131597975416,4861,-217,0,2020-09-02T16:16:58.493Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1383,0.01879971077368041,7330,-215,0,2020-09-02T16:16:58.493Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1383,0.02819956616052061,6205,-224,0,2020-09-02T16:16:58.493Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1383,0.04266088214027477,6021,-211,0,2020-09-02T16:16:58.493Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1383,0.05856832971800434,5981,-213,0,2020-09-02T16:16:58.493Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1383,0.07447577729573392,5983,-212,0,2020-09-02T16:16:58.493Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1383,0.08893709327548807,4121,-198,0,2020-09-02T16:16:58.493Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1383,0.1171366594360087,3692,-208,0,2020-09-02T16:16:58.493Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1383,0.146059291395517,5490,-209,0,2020-09-02T16:16:58.493Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1383,0.1597975415762835,4759,-151,0,2020-09-02T16:16:58.493Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1383,0.1851048445408532,4338,-102,0,2020-09-02T16:16:58.493Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1383,0.2212581344902386,3920,-2,0,2020-09-02T16:16:58.493Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1383,0.2133044107013738,4053,128,0,2020-09-02T16:16:58.493Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1383,0.2089660159074476,3207,303,0,2020-09-02T16:16:58.493Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1383,0.2002892263195951,2905,486,0,2020-09-02T16:16:58.493Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1383,0.2342733188720174,4523,701,0,2020-09-02T16:16:58.493Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1383,0.2545191612436732,4053,1021,0,2020-09-02T16:16:58.493Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1383,0.2856109906001446,3963,1414,0,2020-09-02T16:16:58.493Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1383,0.2986261749819233,3666,1772,0,2020-09-02T16:16:58.493Z
2020-03-26T00:00:00.000Z,83,464,413,54,65,345,31,5,1383,0.3355025307302965,3925,2252,0,2020-09-02T16:16:58.493Z
2020-03-27T00:00:00.000Z,110,515,469,65,69,381,37,2,1383,0.3723788864786696,3267,2617,0,2020-09-02T16:16:58.493Z
2020-03-28T00:00:00.000Z,53,513,485,69,82,362,41,1,1383,0.3709327548806942,2834,3056,0,2020-09-02T16:16:58.493Z
2020-03-29T00:00:00.000Z,70,544,516,79,88,377,50,3,1383,0.3933477946493131,4289,3519,0,2020-09-02T16:16:58.493Z
2020-03-30T00:00:00.000Z,121,619,570,88,104,427,55,1,1383,0.4475777295733912,3886,3975,0,2020-09-02T16:16:58.493Z
2020-03-31T00:00:00.000Z,111,668,628,97,115,456,64,4,1383,0.4830079537237889,4005,4583,0,2020-09-02T16:16:58.493Z
2020-04-01T00:00:00.000Z,147,769,728,111,143,515,72,8,1383,0.5560375994215474,4088,4428,689,2020-09-02T16:16:58.493Z
2020-04-02T00:00:00.000Z,115,813,727,113,145,555,79,10,1383,0.5878524945770065,4284,5009,720,2020-09-02T16:16:58.493Z
2020-04-03T00:00:00.000Z,97,804,719,130,159,515,93,5,1383,0.5813449023861171,3494,5518,717,2020-09-02T16:16:58.493Z
2020-04-04T00:00:00.000Z,73,791,752,139,171,481,107,7,1383,0.571945046999277,3155,5845,718,2020-09-02T16:16:58.493Z
2020-04-05T00:00:00.000Z,100,827,743,135,194,498,107,6,1383,0.5979754157628344,4495,6351,693,2020-09-02T16:16:58.493Z
2020-04-06T00:00:00.000Z,93,814,703,147,209,458,110,7,1383,0.5885755603759942,4088,6624,796,2020-09-02T16:16:58.493Z
2020-04-07T00:00:00.000Z,72,748,656,159,201,388,106,7,1383,0.5408532176428055,4313,6879,819,2020-09-02T16:16:58.493Z
2020-04-08T00:00:00.000Z,57,695,622,166,193,336,115,9,1383,0.502530730296457,3511,7049,859,2020-09-02T16:16:58.493Z
2020-04-09T00:00:00.000Z,65,665,634,166,187,312,117,9,1383,0.4808387563268258,3363,7168,944,2020-09-02T16:16:58.493Z
2020-04-10T00:00:00.000Z,56,670,598,170,170,330,128,8,1383,0.4844540853217643,4086,7286,1002,2020-09-02T16:16:58.493Z
2020-04-11T00:00:00.000Z,39,627,595,182,162,283,130,6,1383,0.4533622559652928,3172,7391,1061,2020-09-02T16:16:58.493Z
