section,male,female,lastUpdate,date
0,0.0,1,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
10,,0,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
20,5.0,2,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
30,6.0,12,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
40,17.0,8,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
50,34.0,15,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
60,31.0,23,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
70,19.0,21,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
80,8.0,7,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
90,1.0,1,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
