section,male,female,lastUpdate,date
0,2,4,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
10,4,1,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
20,20,13,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
30,27,19,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
40,58,48,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
50,221,104,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
60,594,265,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
70,997,550,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
80,1084,951,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
90,511,681,2021-03-24T15:57:13.500Z,2021-03-24T15:57:13.500Z
