section,male,female,lastUpdate,date
0,12012,11565,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
10,29103,19706,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
20,23806,21933,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
30,15786,15896,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
40,13962,14964,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
50,10796,11318,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
60,7484,6793,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
70,3554,3272,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
80,1492,1946,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
90,348,827,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
