name,amount,lastUpdate,date
hard,749,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
moderate,267,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
name,amount,lastUpdate,date
hard,749,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
moderate,267,2020-09-27T06:27:46.860Z,2020-09-27T06:27:46.860Z
