date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1367,0.008046817849305048,5632,-163,0,2020-08-30T15:55:07.603Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1367,0.00731528895391368,7857,-160,0,2020-08-30T15:55:07.603Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1367,0.008778346744696415,7012,-162,0,2020-08-30T15:55:07.603Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1367,0.009509875640087784,7012,-162,0,2020-08-30T15:55:07.603Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1367,0.01170446232626189,5177,-161,0,2020-08-30T15:55:07.603Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1367,0.01463057790782736,4861,-161,0,2020-08-30T15:55:07.603Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1367,0.01901975128017557,7330,-158,0,2020-08-30T15:55:07.603Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1367,0.02852962692026335,6205,-167,0,2020-08-30T15:55:07.603Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1367,0.04316020482809071,6021,-154,0,2020-08-30T15:55:07.603Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1367,0.0592538405267008,5981,-156,0,2020-08-30T15:55:07.603Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1367,0.0753474762253109,5983,-155,0,2020-08-30T15:55:07.603Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1367,0.08997805413313825,4121,-141,0,2020-08-30T15:55:07.603Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1367,0.1185076810534016,3692,-151,0,2020-08-30T15:55:07.603Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1367,0.1477688368690563,5490,-152,0,2020-08-30T15:55:07.603Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1367,0.1616678858814923,4759,-94,0,2020-08-30T15:55:07.603Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1367,0.1872713972201902,4338,-46,0,2020-08-30T15:55:07.603Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1367,0.2238478419897586,3920,54,0,2020-08-30T15:55:07.603Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1367,0.2158010241404536,4053,184,0,2020-08-30T15:55:07.603Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1367,0.2114118507681053,3207,361,0,2020-08-30T15:55:07.603Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1367,0.2026335040234089,2905,544,0,2020-08-30T15:55:07.603Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1367,0.2370153621068032,4523,760,0,2020-08-30T15:55:07.603Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1367,0.2574981711777615,4053,1080,0,2020-08-30T15:55:07.603Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1367,0.2889539136795903,3963,1473,0,2020-08-30T15:55:07.603Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1367,0.302121433796635,3666,1831,0,2020-08-30T15:55:07.603Z
2020-03-26T00:00:00.000Z,83,464,413,54,65,345,31,5,1367,0.3394294074615947,3925,2313,0,2020-08-30T15:55:07.603Z
2020-03-27T00:00:00.000Z,110,515,468,65,69,381,37,2,1367,0.3767373811265545,3267,2681,0,2020-08-30T15:55:07.603Z
2020-03-28T00:00:00.000Z,53,513,485,69,82,362,41,1,1367,0.3752743233357718,2834,3120,0,2020-08-30T15:55:07.603Z
2020-03-29T00:00:00.000Z,70,544,516,79,88,377,50,3,1367,0.3979517190929042,4289,3584,0,2020-08-30T15:55:07.603Z
2020-03-30T00:00:00.000Z,121,619,570,87,103,429,54,1,1367,0.4528163862472568,3886,4044,0,2020-08-30T15:55:07.603Z
2020-03-31T00:00:00.000Z,111,668,628,97,114,457,64,4,1367,0.4886613021214338,4005,4659,0,2020-08-30T15:55:07.603Z
2020-04-01T00:00:00.000Z,147,769,728,111,143,515,72,8,1367,0.562545720555962,4088,4507,689,2020-08-30T15:55:07.603Z
2020-04-02T00:00:00.000Z,115,813,727,113,145,555,79,10,1367,0.5947329919531822,4284,5093,720,2020-08-30T15:55:07.603Z
2020-04-03T00:00:00.000Z,97,804,719,130,159,515,93,5,1367,0.5881492318946598,3494,5603,717,2020-08-30T15:55:07.603Z
