name,amount,lastUpdate,date
hard,890,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
moderate,240,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
critical,273,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
name,amount,lastUpdate,date
hard,890,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
moderate,240,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
critical,273,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
