section,male,female,lastUpdate,date
0,26062,24657,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
10,52656,41813,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
20,45457,43940,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
30,31961,32905,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
40,27857,30447,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
50,21620,22866,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
60,15869,14539,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
70,7906,7304,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
80,3336,4292,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
90,855,1858,2021-01-06T19:19:57.407Z,2021-01-06T19:19:57.407Z
