section,male,female,lastUpdate,date
0,1,0.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
10,3,,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
20,3,1.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
30,4,1.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
40,13,8.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
50,22,9.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
60,47,21.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
70,67,30.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
80,31,33.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
90,3,8.0,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
