section,male,female,lastUpdate,date
0,18711,17878,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
10,41151,30258,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
20,35684,33138,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
30,24170,24280,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
40,21195,22608,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
50,16463,17234,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
60,12060,10806,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
70,6003,5523,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
80,2516,3218,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
90,608,1387,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
