section,male,female,lastUpdate,date
0,1,1,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
10,1,2,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
20,1,5,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
30,12,7,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
40,21,11,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
50,100,57,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
60,269,112,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
70,486,246,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
80,541,454,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
90,240,365,2020-12-09T04:08:33.523Z,2020-12-09T04:08:33.523Z
