section,male,female,lastUpdate,date
0,0,0,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
10,0,0,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
20,1,3,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
30,8,1,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
40,22,5,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
50,47,28,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
60,94,38,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
70,94,49,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
80,39,46,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
90,14,18,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
