section,male,female,lastUpdate,date
0,16715,16021,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
10,38299,27202,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
20,32235,29075,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
30,21481,21053,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
40,18740,19666,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
50,14483,14922,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
60,10544,9286,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
70,5155,4677,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
80,2233,2789,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
90,526,1210,2020-10-25T21:24:35.750Z,2020-10-25T21:24:35.750Z
