section,male,female,lastUpdate,date
0,13946,13381,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
10,33678,22839,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
20,27755,25021,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
30,18517,18145,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
40,16199,17031,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
50,12491,12844,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
60,8850,7854,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
70,4218,3824,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
80,1791,2240,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
90,415,957,2020-10-04T06:52:16.170Z,2020-10-04T06:52:16.170Z
