name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
לניאדו,100.0,81.33704376220703,68,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
שערי צדק,100.0,88.69779205322266,47,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
הסקוטי,91.66666666666666,90.0709228515625,2,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
שמיר (אסף הרופא),88.52459016393442,60.60606002807617,27,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
בני ציון,86.66666666666667,71.59353637695312,10,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
הדסה עין כרם,85.84905660377359,99.73009490966797,97,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
נהריה,80.32786885245902,63.76210403442383,63,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
"רמב""ם",80.3030303030303,90.20618438720703,52,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
שיבא,80.0,93.16455841064453,35,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
זיו צפת,73.07692307692307,74.6397705078125,15,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
ברזילי,72.91666666666666,64.0,56,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
מעייני הישועה,70.37037037037037,89.13738250732422,12,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
הלל יפה,70.0,86.21359252929688,24,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
קפלן,62.0,82.85198211669922,22,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
המשפחה הקדושה,50.0,143.3333282470703,23,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
פוריה,50.0,62.53520965576172,29,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
סנט ג'וזף,48.64864864864865,,0,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
מאיר,45.6140350877193,66.83804321289062,76,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
אסותא אשדוד,40.74074074074074,,10,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
רבין ק. בילינסון,40.0,74.49102020263672,66,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
המרכזי בעמק,38.271604938271594,67.75862121582031,37,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
וולפסון,38.235294117647065,62.66471481323242,25,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
אל מקאסד,34.782608695652165,,0,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
סוראסקי,34.444444444444436,97.77967834472656,27,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
סורוקה,32.05128205128205,62.98870468139648,45,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
השרון ק. גולדה,31.25,50.62240600585938,5,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
הכרמל,28.57142857142857,64.21267700195312,12,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
שניידר,25.0,80.16877746582031,19,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
אוגוסטה ויקטוריה,16.66666666666667,,0,2020-08-28T14:24:05.103Z,2020-08-28T14:24:05.103Z
