section,male,female,lastUpdate,date
0,,1,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
10,1.0,3,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
20,1.0,2,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
30,11.0,6,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
40,20.0,10,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
50,91.0,48,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
60,245.0,103,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
70,447.0,215,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
80,514.0,419,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
90,231.0,346,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
