name,amount,lastUpdate,date
hard,303,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
moderate,104,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
critical,148,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
name,amount,lastUpdate,date
hard,303,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
moderate,104,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
critical,148,2020-11-13T10:54:29.170Z,2020-11-13T10:54:29.170Z
