section,male,female,lastUpdate,date
0,1,0,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
10,1,1,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
20,7,0,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
30,5,7,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
40,28,17,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
50,70,30,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
60,138,66,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
70,135,91,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
80,95,75,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
90,33,23,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
