section,male,female,lastUpdate,date
0,0,0,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
10,2,0,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
20,0,0,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
30,1,1,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
40,8,6,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
50,25,1,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
60,41,19,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
70,36,17,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
80,13,9,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
90,2,1,2021-01-05T07:23:41.123Z,2021-01-05T07:23:41.123Z
