section,male,female,lastUpdate,date
0,2,2,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
10,3,2,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
20,7,9,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
30,14,11,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
40,33,29,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
50,162,76,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
60,453,195,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
70,782,391,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
80,878,726,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
90,405,557,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
