section,male,female,lastUpdate,date
0,0,1,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
10,0,0,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
20,3,3,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
30,10,5,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
40,20,12,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
50,39,11,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
60,64,32,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
70,41,30,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
80,21,22,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
90,5,5,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
