name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,87.40505981445312,124,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
יוספטל,,33.84615325927734,2,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
שמיר,,64.08529663085938,38,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
וולפסון,,63.2503662109375,24,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
זיו צפת,,63.97694396972656,34,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
הלל יפה,,75.33980560302734,41,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
נהריה,,69.98616790771484,35,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
ברזילי,,73.0,21,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
פוריה,,61.40845108032227,14,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
סוראסקי,,90.4355239868164,64,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
בני ציון,,67.89838409423828,23,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
רבין ק. בילינסון,,70.41915893554688,129,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
סורוקה,,58.12337112426758,76,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
מאיר,,67.73779296875,48,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
קפלן,,94.22382354736328,75,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
"רמב""ם",,78.76288604736328,46,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
הכרמל,,68.30265808105469,26,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
השרון ק. גולדה,,47.30290603637695,41,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
הדסה עין כרם,,,149,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
הסקוטי,,97.7443618774414,17,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
סנט וינסנט,,40.29850769042969,1,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
המשפחה הקדושה,,,0,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
סנט ג'וזף,,,2,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
שערי צדק,,87.83783721923828,105,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
אל מקאסד,,,0,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
לניאדו,,88.57938385009766,131,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
אוגוסטה ויקטוריה,,,0,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
מעייני הישועה,,82.27848052978516,36,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
אסותא אשדוד,,,12,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
שניידר,,,0,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
המרכזי בעמק,,63.7931022644043,62,2021-01-30T11:09:46.137Z,2021-01-30T11:09:46.137Z
