averageInfected,begin_date,end_date,isCurrentWeek,lastUpdate
3684,2021-02-21T00:00:00.000Z,2021-02-27T00:00:00.000Z,False,2021-03-15T06:59:24.693Z
3746,2021-02-28T00:00:00.000Z,2021-03-06T00:00:00.000Z,False,2021-03-15T06:59:24.693Z
2544,2021-03-07T00:00:00.000Z,2021-03-13T00:00:00.000Z,False,2021-03-15T06:59:24.693Z
1339,2021-03-14T00:00:00.000Z,2021-03-15T00:00:00.000Z,True,2021-03-15T06:59:24.693Z
