section,male,female,lastUpdate,date
0,0,1,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
10,0,0,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
20,3,1,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
30,8,13,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
40,18,5,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
50,28,17,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
60,29,19,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
70,22,17,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
80,11,11,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
90,2,1,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
