name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,103.9873428344727,26,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
יוספטל,,56.92307662963867,2,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
שמיר,,68.79910278320312,15,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
וולפסון,,74.37774658203125,16,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
זיו צפת,,78.38616943359375,12,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
הלל יפה,,93.2038803100586,15,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
נהריה,,,19,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
ברזילי,,83.60926818847656,32,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
פוריה,,72.67605590820312,4,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
סוראסקי,,111.4432144165039,27,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
בני ציון,,87.29792022705078,4,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
רבין ק. בילינסון,,90.41915893554688,13,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
סורוקה,,80.27802276611328,28,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
מאיר,,81.8766098022461,17,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
קפלן,,95.48736572265625,28,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
"רמב""ם",,94.56967163085938,3,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
הכרמל,,,0,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
השרון ק. גולדה,,77.5933609008789,15,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
הדסה עין כרם,,97.22222137451172,34,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
הסקוטי,,28.5714282989502,7,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
המשפחה הקדושה,,,0,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
סנט ג'וזף,,,1,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
שערי צדק,,97.17444610595703,11,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
אל מקאסד,,,0,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
לניאדו,,88.57938385009766,11,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
אוגוסטה ויקטוריה,,,2,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
מעייני הישועה,,94.62025451660156,9,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
אסותא אשדוד,,,3,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
שניידר,,,0,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
סנט וינסנט,,,0,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
המרכזי בעמק,,81.89655303955078,25,2021-03-15T06:59:24.693Z,2021-03-15T06:59:24.693Z
