name,amount,lastUpdate,date
hard,374,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
moderate,62,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
critical,214,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
breath,195,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
name,amount,lastUpdate,date
hard,374,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
moderate,62,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
critical,214,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
breath,195,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
