city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130207,872,247,20008,9,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
תל אביב - יפו,26255,208,62,19891,5,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
באר שבע,15024,195,79,6853,10,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
נתניה,16898,174,77,7531,8,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
חיפה,16597,139,47,11321,5,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
רהט,4844,139,52,1019,20,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
פתח תקווה,21559,136,58,9373,5,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
אשדוד,25492,129,30,5906,6,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
חולון,14611,127,46,5700,7,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
נצרת,9011,111,36,1660,14,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
אום אל-פחם,6106,98,58,1247,17,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
ראשון לציון,14830,90,33,7560,4,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
אשקלון,11802,86,26,4076,6,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
בת ים,9639,85,29,3648,7,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
לוד,8599,83,26,2534,10,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
רמלה,9513,76, 11-14 ,1891,10,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
טייבה,4509,63,39,1075,14,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
בית שמש,20201,54,26,1585,4,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
נתיבות,6996,51,27,916,13,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
חדרה,6811,50,26,2710,5,2021-04-01T18:27:26.773Z,2021-04-01T18:27:26.773Z
